rental_id,top_distances,top_bus_ids
17652781,"[565.22, 923.99, 934.32, 1334.26, 7846.52]","['653', '20477', '343', '654', '342']"
17653078,"[565.22, 923.99, 934.32, 1334.26, 7846.52]","['653', '20477', '343', '654', '342']"
17653119,"[565.22, 923.99, 934.32, 1334.26, 7846.52]","['653', '20477', '343', '654', '342']"
17664714,"[316.11, 942.9, 953.23, 1353.16, 7597.41]","['653', '20477', '343', '654', '342']"
17689725,"[30495.05, 30641.25, 32818.95, 33308.38, 33410.47]","['2583', '2582', '2385', '2048', '2129']"
17628476,"[144.69, 30771.15, 30917.36, 33584.48, 33686.57]","['3287', '2583', '2582', '2048', '2129']"
17741283,"[3801.92, 33759.29, 33846.79, 33861.39, 34201.04]","['28683', '20487', '20480', '20488', '28685']"
17723341,"[1165.29, 1359.88, 32932.32, 33019.83, 33034.43]","['343', '654', '20487', '20480', '20488']"
17735543,"[1166.69, 1361.28, 32933.72, 33021.23, 33035.83]","['343', '654', '20487', '20480', '20488']"
17706332,"[8804.27, 9877.3, 32127.39, 32214.9, 32229.5]","['654', '343', '20487', '20480', '20488']"
17708571,"[385.55, 583.8, 33507.6, 33595.11, 33609.7]","['343', '654', '20487', '20480', '20488']"
17743193,"[672.8, 871.05, 33117.91, 33205.42, 33220.02]","['343', '654', '20487', '20480', '20488']"
17702179,"[633.76, 868.59, 33445.41, 33532.91, 33547.51]","['654', '343', '20487', '20480', '20488']"
17709761,"[1166.69, 1361.28, 32933.72, 33021.23, 33035.83]","['343', '654', '20487', '20480', '20488']"
17707875,"[1166.69, 1361.28, 32933.72, 33021.23, 33035.83]","['343', '654', '20487', '20480', '20488']"
17704339,"[366.5, 635.97, 1035.9, 32885.87, 32900.47]","['653', '343', '654', '20480', '20488']"
14316869,"[1423.55, 1531.64, 1729.89, 11065.56, 33520.74]","['653', '343', '654', '342', '20480']"
16999020,"[5801.54, 8555.01, 8795.19, 11557.75, 32337.61]","['28683', '28684', '28685', '20487', '28686']"
17555753,"[5833.46, 7664.45, 8586.93, 11589.67, 32369.53]","['28683', '28685', '28684', '20487', '28686']"
17666730,"[5833.46, 7664.45, 8586.93, 11589.67, 32369.53]","['28683', '28685', '28684', '20487', '28686']"
17667697,"[6005.66, 7850.78, 8759.13, 11761.87, 32003.56]","['28683', '28685', '28684', '20487', '28686']"
14108019,"[6146.11, 8050.14, 8899.58, 11902.32, 31857.16]","['28683', '28685', '28684', '20487', '28686']"
16073859,"[6021.35, 7654.02, 7835.09, 11247.21, 32019.25]","['28683', '28684', '28685', '20487', '28686']"
17743578,"[5925.91, 8679.37, 8919.55, 11682.11, 31776.78]","['28683', '28684', '28685', '20487', '28686']"
16994938,"[5925.91, 8679.37, 8919.55, 11682.11, 31776.78]","['28683', '28684', '28685', '20487', '28686']"
17714355,"[5925.94, 8679.41, 8919.59, 11682.15, 31776.81]","['28683', '28684', '28685', '20487', '28686']"
17746665,"[5942.51, 8695.98, 8936.16, 11698.72, 31653.56]","['28683', '28684', '28685', '20487', '28686']"
17672605,"[5942.51, 8695.98, 8936.16, 11698.72, 31653.56]","['28683', '28684', '28685', '20487', '28686']"
17737551,"[6299.17, 7758.61, 7939.68, 11351.79, 32092.64]","['28683', '28684', '28685', '20487', '28686']"
17739461,"[6299.17, 7758.61, 7939.68, 11351.79, 32092.64]","['28683', '28684', '28685', '20487', '28686']"
17728160,"[6024.92, 8778.39, 9018.57, 11781.13, 31800.9]","['28683', '28684', '28685', '20487', '28686']"
17730962,"[6021.35, 7654.02, 7835.09, 11247.21, 32019.25]","['28683', '28684', '28685', '20487', '28686']"
16447144,"[5925.94, 8679.41, 8919.59, 11682.15, 31776.81]","['28683', '28684', '28685', '20487', '28686']"
17718038,"[6024.92, 8778.39, 9018.57, 11781.13, 31800.9]","['28683', '28684', '28685', '20487', '28686']"
17723554,"[5884.98, 8638.44, 8878.62, 11641.18, 31735.85]","['28683', '28684', '28685', '20487', '28686']"
17724771,"[6024.92, 8778.39, 9018.57, 11781.13, 31800.9]","['28683', '28684', '28685', '20487', '28686']"
17714577,"[6021.35, 7654.02, 7835.09, 11247.21, 32019.25]","['28683', '28684', '28685', '20487', '28686']"
17700495,"[5881.61, 8635.07, 8875.25, 11637.81, 31879.5]","['28683', '28684', '28685', '20487', '28686']"
17701649,"[6024.92, 8778.39, 9018.57, 11781.13, 31800.9]","['28683', '28684', '28685', '20487', '28686']"
17679791,"[6114.59, 8868.05, 9108.23, 11870.79, 31825.64]","['28683', '28684', '28685', '20487', '28686']"
17717253,"[327.73, 5394.02, 5905.33, 5988.88, 6044.3]","['20587', '20677', '20730', '20679', '20728']"
17671456,"[249.57, 5730.65, 6125.55, 6180.97, 6212.96]","['20587', '20678', '20679', '20728', '20729']"
17722803,"[475.15, 6489.82, 6545.23, 34436.03, 37237.8]","['20587', '20679', '20728', '20680', '20725']"
17747680,"[237.59, 6363.37, 6418.79, 6450.78, 34509.46]","['20587', '20679', '20728', '20729', '20680']"
17700366,"[1052.1, 1508.92, 1780.33, 5954.01, 35581.98]","['3944', '5923', '20587', '3943', '20680']"
17710241,"[568.96, 1079.59, 35082.86, 35550.15, 41190.6]","['7722', '28065', '46382', '20641', '46377']"
17723213,"[606.75, 35587.93, 40981.44, 41011.49, 41048.96]","['7722', '20641', '51734', '51731', '51732']"
17750458,"[732.22, 5624.49, 5902.57, 6968.28, 8183.75]","['20763', '5945', '5946', '20650', '5718']"
17753142,"[279.97, 5552.33, 5838.6, 11382.16, 39182.45]","['20750', '20652', '20651', '5716', '20749']"
17712298,"[81.06, 5543.65, 5829.91, 11227.27, 39173.76]","['20750', '20652', '20651', '5717', '20749']"
17679850,"[1051.92, 1383.68, 4226.21, 4469.6, 38099.72]","['20654', '20747', '20653', '20652', '20749']"
17743091,"[1051.92, 1383.68, 4226.21, 4469.6, 38099.72]","['20654', '20747', '20653', '20652', '20749']"
16571448,"[344.33, 601.86, 1078.16, 5023.86, 8730.55]","['20655', '20654', '20747', '20653', '20746']"
17749418,"[249.5, 376.72, 983.33, 4929.04, 9027.01]","['20655', '20654', '20747', '20653', '20746']"
17590008,"[777.5, 922.21, 1776.17, 4119.43, 11452.92]","['20654', '20655', '20747', '20653', '20746']"
17669090,"[235.19, 492.72, 1942.85, 4520.71, 11854.19]","['20655', '20654', '20747', '20653', '20746']"
17729749,"[537.09, 753.96, 1826.09, 4179.21, 11512.7]","['20655', '20654', '20747', '20653', '20746']"
17715674,"[245.36, 502.89, 1986.87, 4564.72, 38438.23]","['20655', '20654', '20747', '20653', '20749']"
17750555,"[626.03, 747.25, 5206.86, 42467.87, 42520.48]","['5938', '5939', '20653', '3961', '3960']"
17733041,"[368.64, 641.31, 1079.88, 34901.06, 36000.58]","['20660', '20661', '20667', '20741', '20740']"
16604660,"[2571.23, 33560.68, 33579.33, 35477.89, 35637.39]","['43913', '884', '20664', '2082', '43957']"
15624569,"[710.07, 31627.54, 31880.58, 32071.3, 32308.1]","['51737', '22532', '20664', '51066', '7715']"
15230438,"[693.27, 889.88, 1146.8, 32512.22, 32930.55]","['20669', '20670', '20671', '20737', '20736']"
17721805,"[1012.56, 1089.3, 1346.22, 32711.63, 33129.96]","['20669', '20670', '20671', '20737', '20736']"
17719444,"[665.32, 861.94, 1349.78, 32484.28, 32902.61]","['20669', '20670', '20738', '20737', '20736']"
17729197,"[748.19, 944.81, 1432.65, 32567.15, 32985.48]","['20669', '20670', '20738', '20737', '20736']"
17738733,"[1223.52, 1300.25, 1788.09, 32922.59, 33340.92]","['20669', '20670', '20738', '20737', '20736']"
17084040,"[879.6, 1076.22, 1564.06, 32698.56, 33116.89]","['20669', '20670', '20738', '20737', '20736']"
17742942,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17747974,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17748004,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17748059,"[1323.95, 1580.87, 1818.21, 32073.01, 32112.14]","['20670', '20671', '20672', '20736', '20735']"
17749288,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17751000,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17753819,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17754113,"[995.95, 1252.87, 1490.21, 31646.88, 31686.01]","['20670', '20671', '20672', '20736', '20735']"
17682884,"[1031.19, 1288.11, 1525.45, 31780.25, 31819.38]","['20670', '20671', '20672', '20736', '20735']"
16862087,"[533.58, 770.92, 936.15, 32356.46, 33442.7]","['20671', '20672', '20673', '20735', '20734']"
16883740,"[538.07, 775.41, 940.64, 32360.95, 33447.19]","['20671', '20672', '20673', '20735', '20734']"
16883750,"[533.58, 770.92, 936.15, 32356.46, 33442.7]","['20671', '20672', '20673', '20735', '20734']"
16893445,"[538.07, 775.41, 940.64, 32360.95, 33447.19]","['20671', '20672', '20673', '20735', '20734']"
17739350,"[1320.69, 1558.03, 31579.06, 31618.19, 32704.42]","['20671', '20672', '20736', '20735', '20734']"
17715722,"[1146.35, 1383.69, 32930.1, 32969.23, 34055.47]","['20671', '20672', '20736', '20735', '20734']"
17715668,"[1146.35, 1383.69, 32930.1, 32969.23, 34055.47]","['20671', '20672', '20736', '20735', '20734']"
17715698,"[1146.35, 1383.69, 32930.1, 32969.23, 34055.47]","['20671', '20672', '20736', '20735', '20734']"
17715740,"[1146.35, 1383.69, 32930.1, 32969.23, 34055.47]","['20671', '20672', '20736', '20735', '20734']"
17733081,"[551.21, 788.55, 32334.96, 32374.09, 33460.32]","['20671', '20672', '20736', '20735', '20734']"
17732020,"[596.26, 828.67, 993.9, 32976.55, 33500.45]","['20674', '20672', '20673', '20733', '20734']"
17752014,"[297.65, 530.06, 695.28, 32677.93, 33201.83]","['20674', '20672', '20673', '20733', '20734']"
17743887,"[488.81, 654.04, 2648.64, 32636.69, 33160.59]","['20672', '20673', '20732', '20733', '20734']"
17752085,"[481.99, 647.22, 2720.53, 32629.86, 33153.77]","['20672', '20673', '20732', '20733', '20734']"
17752427,"[481.99, 647.22, 2720.53, 32629.86, 33153.77]","['20672', '20673', '20732', '20733', '20734']"
17753005,"[576.96, 742.19, 2635.27, 32724.83, 33248.73]","['20672', '20673', '20732', '20733', '20734']"
17727079,"[822.2, 987.43, 32407.74, 32970.07, 33493.98]","['20672', '20673', '20735', '20733', '20734']"
17745052,"[1157.52, 1322.75, 32743.06, 33305.39, 33829.3]","['20672', '20673', '20735', '20733', '20734']"
17645812,"[1234.53, 1399.76, 32820.07, 33382.41, 33906.31]","['20672', '20673', '20735', '20733', '20734']"
15193024,"[509.58, 907.22, 2967.3, 32889.86, 33413.77]","['20674', '20673', '20732', '20733', '20734']"
17693839,"[540.14, 937.79, 3142.7, 32920.44, 33444.34]","['20674', '20673', '20732', '20733', '20734']"
17730968,"[293.06, 690.71, 2976.67, 32673.35, 33197.26]","['20674', '20673', '20732', '20733', '20734']"
17538748,"[204.95, 602.59, 2818.43, 32585.24, 33109.14]","['20674', '20673', '20732', '20733', '20734']"
17727913,"[672.05, 1069.69, 3116.26, 33052.34, 33576.24]","['20674', '20673', '20732', '20733', '20734']"
15846727,"[421.96, 536.73, 570.96, 2969.16, 3150.22]","['20675', '20674', '20676', '20731', '20732']"
17565228,"[296.61, 411.38, 2843.81, 3024.86, 32791.67]","['20675', '20674', '20731', '20732', '20733']"
17642866,"[750.63, 914.05, 3010.56, 3191.62, 31828.37]","['20674', '20675', '20731', '20732', '20733']"
17677763,"[750.63, 914.05, 3010.56, 3191.62, 31828.37]","['20674', '20675', '20731', '20732', '20733']"
17730356,"[1212.73, 1389.51, 2662.48, 2843.54, 31609.83]","['20675', '20674', '20731', '20732', '20733']"
17680467,"[1765.0, 1947.25, 2170.9, 30328.97, 38594.87]","['20677', '20676', '20675', '20731', '20772']"
17743559,"[2442.94, 2817.68, 3001.39, 30790.94, 39056.84]","['20677', '20675', '20676', '20731', '20772']"
17707754,"[2883.4, 3067.11, 30856.65, 33202.54, 39122.55]","['20675', '20676', '20731', '20732', '20772']"
17706032,"[1081.11, 1688.82, 1858.42, 28933.71, 36964.78]","['5924', '20676', '20675', '3945', '20772']"
17752378,"[1902.81, 2106.44, 2664.89, 31002.75, 38720.33]","['20678', '20677', '20676', '20730', '20772']"
17697131,"[1590.77, 1794.4, 30690.71, 37299.75, 38408.29]","['20678', '20677', '20730', '20729', '20772']"
17719639,"[324.36, 1231.6, 1451.2, 1676.71, 27001.75]","['20681', '5922', '5921', '5920', '3942']"
17712394,"[8499.01, 34871.12, 35072.65, 36903.04, 37523.03]","['22783', '7085', '7084', '20683', '20687']"
17229230,"[8626.9, 9074.9, 34999.02, 35200.55, 37030.93]","['22783', '22784', '7085', '7084', '20683']"
17651162,"[8579.73, 9027.73, 34951.84, 35153.37, 36983.76]","['22783', '22784', '7085', '7084', '20683']"
17514251,"[33725.39, 33748.11, 34322.2, 34536.3, 36533.28]","['7086', '7087', '7077', '7076', '20687']"
17677586,"[6517.02, 6661.02, 27858.6, 28067.04, 28526.46]","['42277', '7269', '9102', '9546', '20690']"
17744139,"[8584.96, 9355.94, 26551.75, 26753.24, 27560.58]","['23510', '20695', '48510', '48511', '48853']"
17713504,"[464.42, 658.13, 8760.28, 8802.42, 27668.27]","['48852', '7844', '23510', '20695', '6772']"
17149985,"[977.97, 7722.56, 27518.92, 28384.0, 30013.02]","['48852', '20695', '9130', '48853', '7298']"
17695411,"[861.16, 8107.71, 27402.11, 28267.19, 29896.21]","['48852', '20695', '9130', '48853', '7298']"
17752087,"[1486.16, 28127.28, 35422.76, 35738.63, 35813.22]","['20700', '20699', '20723', '20698', '20724']"
17712030,"[1629.98, 28492.59, 36103.94, 36178.52, 36800.68]","['20700', '20699', '20698', '20724', '20725']"
17752020,"[28442.68, 36054.03, 36128.61, 36520.66, 36750.77]","['20699', '20698', '20724', '20726', '20725']"
17747094,"[805.98, 1644.86, 28325.47, 30785.65, 36010.29]","['20702', '20721', '20699', '28707', '28708']"
9703370,"[1046.82, 1109.74, 1463.34, 1807.67, 30314.04]","['20701', '20700', '20702', '20721', '20722']"
17699181,"[1886.47, 1949.39, 31110.5, 35841.84, 36232.29]","['20701', '20700', '20722', '20723', '20724']"
17736749,"[2017.05, 2079.97, 31241.08, 35972.42, 36362.87]","['20701', '20700', '20722', '20723', '20724']"
17690660,"[1050.65, 1276.96, 1467.17, 1811.5, 30317.87]","['20701', '20720', '20702', '20721', '20722']"
17687825,"[1286.5, 1475.67, 1607.75, 1761.93, 27349.0]","['20720', '20719', '20701', '20703', '20704']"
17582636,"[2574.29, 2763.46, 2895.54, 3049.72, 27465.29]","['20720', '20719', '20701', '20703', '20704']"
17750450,"[1199.77, 1388.94, 1521.02, 1675.21, 30233.43]","['20720', '20719', '20701', '20703', '20722']"
17753057,"[1345.85, 1536.06, 1821.28, 1880.39, 27332.5]","['20720', '20702', '20703', '20721', '20704']"
17701823,"[226.76, 587.92, 650.84, 843.1, 1291.47]","['28703', '20721', '28704', '20702', '20706']"
17675884,"[271.84, 631.26, 1062.84, 3976.48, 4129.82]","['28703', '28704', '20702', '28707', '28708']"
17700853,"[127.65, 487.06, 1006.55, 3920.19, 4073.54]","['28703', '28704', '20702', '28707', '28708']"
17656990,"[271.84, 631.26, 1062.84, 3976.48, 4129.82]","['28703', '28704', '20702', '28707', '28708']"
17739595,"[191.4, 550.82, 1037.61, 3951.25, 4104.6]","['28703', '28704', '20702', '28707', '28708']"
17743884,"[287.61, 329.62, 489.08, 571.68, 927.06]","['20718', '20703', '20719', '20704', '20705']"
17710988,"[563.35, 681.93, 806.08, 923.99, 1351.51]","['20718', '20703', '20719', '20704', '20720']"
17741380,"[767.21, 968.69, 1051.28, 1165.64, 1391.17]","['20718', '20719', '20704', '28696', '20705']"
17747574,"[587.24, 1444.45, 1467.42, 1845.26, 2523.66]","['28696', '20718', '20716', '20705', '20707']"
17748820,"[711.46, 1168.6, 1445.25, 1598.9, 1844.92]","['20716', '20706', '20707', '20717', '28696']"
17752117,"[352.31, 776.38, 1315.04, 1417.02, 4359.3]","['28703', '28704', '20717', '20706', '28708']"
17735222,"[113.65, 537.73, 1076.39, 1178.36, 4120.65]","['28703', '28704', '20717', '20706', '28708']"
17743935,"[113.65, 537.73, 1076.39, 1178.36, 4120.65]","['28703', '28704', '20717', '20706', '28708']"
17715132,"[113.65, 537.73, 1076.39, 1178.36, 4120.65]","['28703', '28704', '20717', '20706', '28708']"
17618161,"[38.1, 462.28, 1156.46, 3945.4, 4098.75]","['28703', '28704', '20706', '28707', '28708']"
17737917,"[49.41, 408.83, 1243.86, 4032.8, 4186.15]","['28703', '28704', '20706', '28707', '28708']"
17753431,"[407.57, 831.65, 1092.53, 4261.22, 4414.57]","['28703', '28704', '20706', '28707', '28708']"
17747829,"[237.13, 661.2, 1301.84, 4090.77, 4244.12]","['28703', '28704', '20706', '28707', '28708']"
17739811,"[126.43, 550.51, 1191.14, 3980.08, 4133.43]","['28703', '28704', '20706', '28707', '28708']"
17701951,"[126.43, 550.51, 1191.14, 3980.08, 4133.43]","['28703', '28704', '20706', '28707', '28708']"
17721247,"[788.58, 836.25, 1265.95, 1500.5, 1836.29]","['20707', '20709', '20708', '20714', '20715']"
17743443,"[254.16, 392.38, 788.07, 822.08, 1123.86]","['20707', '20709', '20714', '20708', '20715']"
17750678,"[1262.11, 1358.02, 1359.19, 1601.48, 1793.87]","['20707', '20715', '20709', '20716', '20708']"
17745392,"[1388.32, 1484.24, 1485.41, 1727.7, 1920.08]","['20707', '20715', '20709', '20716', '20708']"
17747109,"[1023.15, 1976.86, 2454.23, 2650.8, 3024.57]","['28696', '20707', '20708', '20716', '20715']"
17751829,"[736.44, 1828.08, 2305.45, 2364.09, 2664.1]","['28696', '20707', '20708', '20716', '20715']"
17703349,"[879.11, 2258.09, 2506.75, 2735.46, 2806.77]","['28696', '20707', '20716', '20708', '20715']"
17725688,"[918.44, 2289.25, 2546.09, 2766.62, 2846.11]","['28696', '20707', '20716', '20708', '20715']"
17731422,"[736.44, 1828.08, 2305.45, 2364.09, 2664.1]","['28696', '20707', '20708', '20716', '20715']"
17738920,"[1038.32, 2409.14, 2665.97, 2886.51, 2965.99]","['28696', '20707', '20716', '20708', '20715']"
17713052,"[1091.12, 2461.93, 2718.77, 2939.3, 3018.78]","['28696', '20707', '20716', '20708', '20715']"
17721089,"[602.14, 1972.95, 2229.79, 2450.32, 2529.8]","['28696', '20707', '20716', '20708', '20715']"
17727339,"[674.83, 2053.81, 2302.48, 2531.18, 2602.5]","['28696', '20707', '20716', '20708', '20715']"
17116142,"[1142.94, 2235.83, 2713.2, 2770.59, 3070.61]","['28696', '20707', '20708', '20716', '20715']"
17702827,"[861.58, 2232.4, 2489.23, 2709.77, 2789.25]","['28696', '20707', '20716', '20708', '20715']"
17664213,"[280.52, 1558.61, 1722.48, 2022.5, 2778.73]","['28696', '20717', '20716', '20715', '20707']"
17736510,"[977.61, 2348.43, 2605.26, 2776.16, 2905.28]","['28696', '20707', '20716', '43453', '20715']"
17723708,"[402.87, 1363.33, 1504.23, 1527.2, 2583.45]","['28696', '20717', '20718', '20716', '20707']"
17739170,"[1168.12, 2538.93, 2765.16, 2795.77, 2966.67]","['28696', '20707', '43454', '20716', '43453']"
12663978,"[593.16, 840.16, 849.98, 1022.86, 1257.41]","['20709', '47108', '20710', '20708', '20714']"
17620448,"[593.16, 840.16, 849.98, 1022.86, 1257.41]","['20709', '47108', '20710', '20708', '20714']"
17747161,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
17729206,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
17731797,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
16705719,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
17717145,"[544.77, 839.45, 1103.16, 1137.34, 2827.69]","['20714', '20710', '20708', '20709', '47108']"
17722202,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
17612704,"[544.77, 839.45, 1103.16, 1137.34, 2827.69]","['20714', '20710', '20708', '20709', '47108']"
17693315,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
17693854,"[545.49, 840.16, 1103.88, 1138.06, 2828.41]","['20714', '20710', '20708', '20709', '47108']"
