rental_id,top_distances,top_tram_ids
17737859,"[29454.69, 29460.75, 30917.35, 31326.14, 31791.27]","[17928, 18493, 17944, 18501, 17920]"
17747168,"[26297.89, 26303.95, 30215.0, 30469.64, 31088.92]","[17928, 18493, 17944, 18501, 17920]"
15008460,"[28203.54, 28209.6, 29666.21, 30074.99, 30540.12]","[17928, 18493, 17944, 18501, 17920]"
17711843,"[23600.27, 23606.34, 27422.54, 27677.19, 28296.46]","[17928, 18493, 17944, 18501, 17920]"
17723323,"[28528.91, 28534.97, 29991.57, 30400.36, 30865.49]","[17928, 18493, 17944, 18501, 17920]"
17728808,"[28662.76, 28668.82, 30125.42, 30534.21, 30999.34]","[17928, 18493, 17944, 18501, 17920]"
17733020,"[20945.46, 20951.52, 24786.27, 25040.91, 25660.19]","[17928, 18493, 17944, 18501, 17920]"
17744718,"[22092.86, 22098.92, 25933.67, 26188.31, 26807.59]","[17928, 18493, 17944, 18501, 17920]"
17744978,"[28909.02, 28915.08, 30371.69, 30780.47, 31245.6]","[17928, 18493, 17944, 18501, 17920]"
17745357,"[21329.03, 21335.09, 25169.84, 25424.49, 26043.76]","[17928, 18493, 17944, 18501, 17920]"
17745843,"[28209.66, 28215.72, 32126.77, 32381.41, 33000.68]","[17928, 18493, 17944, 18501, 17920]"
17722238,"[29439.75, 29445.81, 30330.12, 31204.04, 31311.21]","[17928, 18493, 17944, 17920, 18501]"
17739906,"[28460.87, 28466.93, 29923.54, 30332.32, 30797.45]","[17928, 18493, 17944, 18501, 17920]"
17741368,"[28911.95, 28918.01, 30374.62, 30783.4, 31248.54]","[17928, 18493, 17944, 18501, 17920]"
17742377,"[23780.63, 23786.69, 27781.8, 28036.45, 28655.72]","[17928, 18493, 17944, 18501, 17920]"
17215771,"[24165.17, 24171.23, 28005.98, 28260.63, 28879.9]","[17928, 18493, 17944, 18501, 17920]"
17713682,"[21527.76, 21533.83, 25368.58, 25623.22, 26242.49]","[17928, 18493, 17944, 18501, 17920]"
17736056,"[23595.26, 23601.32, 27417.53, 27672.18, 28291.45]","[17928, 18493, 17944, 18501, 17920]"
17736194,"[21057.27, 21063.33, 24898.08, 25152.72, 25772.0]","[17928, 18493, 17944, 18501, 17920]"
17737277,"[29230.5, 29236.56, 30693.16, 31101.95, 31567.08]","[17928, 18493, 17944, 18501, 17920]"
17737703,"[22794.38, 22800.45, 26635.19, 26889.84, 27509.11]","[17928, 18493, 17944, 18501, 17920]"
17738846,"[21049.6, 21055.66, 24890.41, 25145.06, 25764.33]","[17928, 18493, 17944, 18501, 17920]"
9612482,"[23647.74, 23653.81, 27470.02, 27724.66, 28343.93]","[17928, 18493, 17944, 18501, 17920]"
17185259,"[23034.54, 23040.61, 26856.82, 27111.46, 27730.73]","[17928, 18493, 17944, 18501, 17920]"
17691884,"[27105.04, 27111.1, 28567.7, 28976.49, 29441.62]","[17928, 18493, 17944, 18501, 17920]"
17695538,"[22232.74, 22238.81, 26073.55, 26328.2, 26947.47]","[17928, 18493, 17944, 18501, 17920]"
17727385,"[29086.52, 29092.58, 30549.19, 30957.97, 31423.11]","[17928, 18493, 17944, 18501, 17920]"
17730326,"[29194.93, 29201.0, 30657.6, 31066.39, 31531.52]","[17928, 18493, 17944, 18501, 17920]"
17730355,"[22132.97, 22139.04, 25973.78, 26228.43, 26847.7]","[17928, 18493, 17944, 18501, 17920]"
17732589,"[20913.3, 20919.36, 24754.11, 25008.76, 25628.03]","[17928, 18493, 17944, 18501, 17920]"
17732817,"[29025.48, 29031.55, 30488.15, 30896.94, 31362.07]","[17928, 18493, 17944, 18501, 17920]"
16283968,"[20787.32, 20793.38, 24628.13, 24882.77, 25502.04]","[17928, 18493, 17944, 18501, 17920]"
17064937,"[27731.68, 27737.74, 29194.34, 29603.13, 30068.26]","[17928, 18493, 17944, 18501, 17920]"
17210748,"[29094.8, 29100.87, 30557.47, 30966.26, 31431.39]","[17928, 18493, 17944, 18501, 17920]"
17716754,"[20997.46, 21003.53, 24838.28, 25092.92, 25712.19]","[17928, 18493, 17944, 18501, 17920]"
17718416,"[28659.85, 28665.92, 30122.52, 30531.31, 30996.44]","[17928, 18493, 17944, 18501, 17920]"
17720250,"[20792.58, 20798.64, 24633.39, 24888.04, 25507.31]","[17928, 18493, 17944, 18501, 17920]"
17724000,"[28366.03, 28372.09, 29828.7, 30237.48, 30702.61]","[17928, 18493, 17944, 18501, 17920]"
17724977,"[23263.7, 23269.77, 27085.97, 27340.62, 27959.89]","[17928, 18493, 17944, 18501, 17920]"
17725666,"[22257.46, 22263.52, 26098.27, 26352.91, 26972.18]","[17928, 18493, 17944, 18501, 17920]"
17725928,"[21279.88, 21285.95, 25120.7, 25375.34, 25994.62]","[17928, 18493, 17944, 18501, 17920]"
17007567,"[24116.25, 24122.31, 27957.06, 28211.71, 28830.98]","[17928, 18493, 17944, 18501, 17920]"
17711055,"[28556.54, 28562.61, 29241.09, 30115.0, 30428.0]","[17928, 18493, 17944, 17920, 18501]"
17714137,"[27847.97, 27854.03, 29310.63, 29719.42, 30184.55]","[17928, 18493, 17944, 18501, 17920]"
17714345,"[29345.77, 29351.83, 30808.44, 31217.22, 31682.36]","[17928, 18493, 17944, 18501, 17920]"
17690594,"[29345.77, 29351.83, 30808.44, 31217.22, 31682.36]","[17928, 18493, 17944, 18501, 17920]"
17695468,"[29399.58, 29405.64, 30862.24, 31271.03, 31736.16]","[17928, 18493, 17944, 18501, 17920]"
17696122,"[20669.87, 20675.93, 24510.68, 24765.33, 25384.6]","[17928, 18493, 17944, 18501, 17920]"
17696642,"[25058.43, 25064.49, 28975.54, 29230.19, 29849.46]","[17928, 18493, 17944, 18501, 17920]"
17698027,"[29040.52, 29046.59, 30503.19, 30911.98, 31377.11]","[17928, 18493, 17944, 18501, 17920]"
17701723,"[29332.32, 29338.38, 30794.99, 31203.77, 31668.9]","[17928, 18493, 17944, 18501, 17920]"
17702723,"[21068.74, 21074.8, 24909.55, 25164.2, 25783.47]","[17928, 18493, 17944, 18501, 17920]"
16143018,"[22200.37, 22206.43, 26041.18, 26295.83, 26915.1]","[17928, 18493, 17944, 18501, 17920]"
17679734,"[24067.79, 24073.86, 27984.9, 28239.55, 28858.82]","[17928, 18493, 17944, 18501, 17920]"
17692624,"[24740.87, 24746.94, 28657.98, 28912.63, 29531.9]","[17928, 18493, 17944, 18501, 17920]"
17693004,"[21004.03, 21010.09, 24844.84, 25099.49, 25718.76]","[17928, 18493, 17944, 18501, 17920]"
16125559,"[21531.81, 21537.88, 25372.63, 25627.27, 26246.54]","[17928, 18493, 17944, 18501, 17920]"
17100228,"[27803.38, 27809.45, 29266.05, 29674.84, 30139.97]","[17928, 18493, 17944, 18501, 17920]"
17642778,"[29181.16, 29187.22, 30643.83, 31052.61, 31517.74]","[17928, 18493, 17944, 18501, 17920]"
17657431,"[26099.79, 26105.85, 30016.89, 30271.54, 30890.81]","[17928, 18493, 17944, 18501, 17920]"
17658579,"[28135.02, 28141.08, 29597.69, 30006.47, 30471.6]","[17928, 18493, 17944, 18501, 17920]"
17661001,"[22029.59, 22035.65, 25870.4, 26125.05, 26744.32]","[17928, 18493, 17944, 18501, 17920]"
15585844,"[28283.21, 28289.28, 29745.88, 30154.67, 30619.8]","[17928, 18493, 17944, 18501, 17920]"
17527013,"[27200.02, 27206.08, 28662.68, 29071.47, 29536.6]","[17928, 18493, 17944, 18501, 17920]"
17527473,"[28207.76, 28213.83, 32124.87, 32379.52, 32998.79]","[17928, 18493, 17944, 18501, 17920]"
17572392,"[27799.57, 27805.64, 29262.24, 29671.03, 30136.16]","[17928, 18493, 17944, 18501, 17920]"
17580635,"[28575.11, 28581.17, 30037.77, 30446.56, 30911.69]","[17928, 18493, 17944, 18501, 17920]"
17614910,"[25981.36, 25987.43, 29898.47, 30153.12, 30772.39]","[17928, 18493, 17944, 18501, 17920]"
17591298,"[23528.9, 23534.97, 27369.71, 27624.36, 28243.63]","[17928, 18493, 17944, 18501, 17920]"
17722454,"[27458.26, 27464.32, 28920.92, 29329.71, 29794.84]","[17928, 18493, 17944, 18501, 17920]"
17733496,"[26342.69, 26348.75, 27805.35, 28214.14, 28679.27]","[17928, 18493, 17944, 18501, 17920]"
17720298,"[26681.04, 26687.11, 28143.71, 28552.5, 29017.63]","[17928, 18493, 17944, 18501, 17920]"
17450965,"[26813.24, 26819.3, 28275.91, 28684.69, 29149.82]","[17928, 18493, 17944, 18501, 17920]"
17504871,"[27055.6, 27061.66, 28518.26, 28927.05, 29392.18]","[17928, 18493, 17944, 18501, 17920]"
17654225,"[26764.46, 26770.52, 28227.13, 28635.91, 29101.04]","[17928, 18493, 17944, 18501, 17920]"
17696974,"[26939.0, 26945.06, 28401.67, 28810.46, 29275.59]","[17928, 18493, 17944, 18501, 17920]"
17735290,"[194783.06, 194789.13, 196245.73, 196654.52, 197119.66]","[17928, 18493, 17944, 18501, 17920]"
17749450,"[194450.91, 194456.97, 195913.56, 196322.36, 196787.48]","[17928, 18493, 17944, 18501, 17920]"
17750704,"[193504.38, 193510.44, 194967.05, 195375.83, 195840.97]","[17928, 18493, 17944, 18501, 17920]"
16771980,"[185210.86, 185216.92, 186673.52, 187082.31, 187547.44]","[17928, 18493, 17944, 18501, 17920]"
17696248,"[185326.55, 185332.61, 186789.22, 187198.0, 187663.13]","[17928, 18493, 17944, 18501, 17920]"
17737077,"[185668.58, 185674.64, 187131.25, 187540.03, 188005.16]","[17928, 18493, 17944, 18501, 17920]"
17699404,"[7324.05, 7448.82, 7454.89, 7578.69, 8197.96]","[17944, 17928, 18493, 18501, 17920]"
15562836,"[4800.61, 4806.68, 5245.45, 5517.92, 6137.19]","[17928, 18493, 18495, 18501, 17920]"
17652316,"[4825.2, 4831.26, 5334.59, 5607.06, 6226.33]","[17928, 18493, 18495, 18501, 17920]"
17730273,"[5242.39, 5275.23, 5281.3, 5514.87, 6134.14]","[18495, 17928, 18493, 18501, 17920]"
17495376,"[4766.19, 4772.25, 5279.87, 5552.35, 6171.62]","[17928, 18493, 18495, 18501, 17920]"
15896541,"[5547.76, 5690.36, 5696.42, 5820.23, 6439.5]","[18495, 17928, 18493, 18501, 17920]"
10295644,"[6376.19, 6500.97, 6619.77, 6739.78, 6801.08]","[18492, 17944, 17920, 18493, 18495]"
17710693,"[6491.65, 6616.42, 6735.23, 6855.24, 6916.54]","[18492, 17944, 17920, 18493, 18495]"
17708079,"[785.2, 959.81, 1259.29, 1679.92, 1886.17]","[18494, 18497, 17924, 17921, 18496]"
17724152,"[293.65, 931.85, 1558.74, 2019.04, 2027.63]","[18495, 17924, 18496, 17922, 17923]"
17686166,"[680.69, 1286.0, 1421.78, 1882.08, 2154.08]","[18495, 17925, 18496, 17922, 17923]"
17749754,"[1668.75, 1679.82, 1683.99, 1859.49, 2751.23]","[17922, 17926, 18495, 17927, 17923]"
17721681,"[734.55, 948.54, 1822.95, 2207.93, 2283.25]","[18495, 18494, 18496, 17923, 17922]"
17735718,"[1040.98, 1284.98, 1424.86, 1457.31, 1685.7]","[18499, 18500, 17926, 17922, 17927]"
17058867,"[826.63, 1070.62, 1210.51, 1380.76, 1471.35]","[18499, 18500, 17926, 17922, 17927]"
17720867,"[1526.51, 1701.19, 1703.53, 1974.24, 1983.51]","[17922, 18500, 18495, 17927, 17928]"
17749033,"[1642.02, 1816.69, 1819.04, 1858.73, 2099.02]","[17922, 18500, 18495, 17927, 17928]"
17679215,"[751.09, 925.69, 1225.17, 1852.06, 2417.99]","[18494, 18497, 17924, 18496, 17923]"
17697176,"[739.67, 1176.16, 1570.87, 1611.84, 2438.95]","[18499, 18496, 17925, 18498, 17923]"
14995058,"[213.32, 1212.9, 1262.26, 1275.88, 1740.75]","[17924, 18499, 17926, 18498, 17925]"
17713537,"[213.32, 1212.9, 1262.26, 1275.88, 1740.75]","[17924, 18499, 17926, 18498, 17925]"
17754209,"[249.91, 549.04, 1175.92, 1611.6, 1904.47]","[18497, 17924, 18496, 18498, 17925]"
17737577,"[259.76, 558.89, 1220.77, 1621.45, 1914.32]","[18497, 17924, 18499, 18498, 17925]"
17749395,"[259.76, 558.89, 1220.77, 1621.45, 1914.32]","[18497, 17924, 18499, 18498, 17925]"
17753213,"[259.76, 558.89, 1220.77, 1621.45, 1914.32]","[18497, 17924, 18499, 18498, 17925]"
17681477,"[255.49, 554.61, 1216.49, 1617.18, 1910.05]","[18497, 17924, 18499, 18498, 17925]"
17699126,"[148.58, 447.71, 1109.59, 1510.27, 1803.14]","[18497, 17924, 18499, 18498, 17925]"
17702728,"[255.49, 554.61, 1216.49, 1617.18, 1910.05]","[18497, 17924, 18499, 18498, 17925]"
17720121,"[1435.06, 1814.5, 2040.38, 2332.37, 2518.86]","[18500, 18499, 17926, 17927, 17925]"
17752614,"[1487.05, 1866.48, 2092.36, 2384.36, 2570.85]","[18500, 18499, 17926, 17927, 17925]"
17740065,"[998.34, 1242.33, 1382.21, 1524.65, 1643.05]","[18499, 18500, 17926, 17928, 17927]"
17751905,"[694.13, 948.55, 1248.74, 1854.06, 2146.06]","[18501, 17928, 18500, 17926, 17927]"
17741974,"[799.22, 1053.64, 1353.84, 1959.15, 2251.15]","[18501, 17928, 18500, 17926, 17927]"
17738823,"[1494.23, 1522.14, 1634.12, 1776.55, 1894.96]","[18500, 18501, 17926, 17928, 17927]"
17736985,"[1321.68, 1349.58, 1461.56, 1604.0, 1722.4]","[18500, 18501, 17926, 17928, 17927]"
14251798,"[1609.89, 1637.8, 1749.78, 1892.22, 2010.62]","[18500, 18501, 17926, 17928, 17927]"
17694050,"[3066.86, 3625.87, 3653.78, 3765.76, 3908.2]","[17927, 18500, 18501, 17926, 17928]"
17342577,"[3232.89, 3640.81, 3953.67, 3981.57, 4235.99]","[17927, 17926, 18500, 18501, 17928]"
17654625,"[927.8, 1223.34, 1601.59, 2206.91, 2498.91]","[18505, 17929, 18500, 17926, 17927]"
15361175,"[731.43, 1286.04, 1824.36, 1891.35, 2183.35]","[18501, 18500, 18499, 17926, 17927]"
17729657,"[1022.79, 1163.13, 1252.05, 1268.08, 1282.29]","[18498, 18505, 17929, 18499, 17926]"
16804827,"[146282.22, 146288.28, 146479.27, 146494.53, 146529.41]","[17929, 18501, 17927, 18500, 17928]"
17116495,"[145579.67, 145585.73, 145776.72, 145791.98, 145826.86]","[17929, 18501, 17927, 18500, 17928]"
17729458,"[146685.83, 146691.89, 146882.89, 146898.14, 146933.02]","[17929, 18501, 17927, 18500, 17928]"
17730274,"[145683.3, 145689.36, 145880.36, 145895.61, 145930.48]","[17929, 18501, 17927, 18500, 17928]"
17743657,"[146720.67, 146726.73, 146917.72, 146932.98, 146967.84]","[17929, 18501, 17927, 18500, 17928]"
17744496,"[147816.69, 147822.75, 148013.75, 148029.0, 148063.88]","[17929, 18501, 17927, 18500, 17928]"
17748371,"[144771.38, 144777.44, 144968.42, 144983.69, 145018.56]","[17929, 18501, 17927, 18500, 17928]"
17750709,"[20782.84, 20788.91, 20979.9, 20995.15, 21030.02]","[17929, 18501, 17927, 18500, 17928]"
17703134,"[16959.92, 16965.98, 17156.97, 17172.23, 17207.1]","[17929, 18501, 17927, 18500, 17928]"
17747640,"[21008.81, 21014.87, 21205.86, 21221.12, 21255.99]","[17929, 18501, 17927, 18500, 17928]"
16076984,"[20384.66, 20390.73, 20581.72, 20596.97, 20631.84]","[17929, 18501, 17927, 18500, 17928]"
15738895,"[17394.36, 17400.42, 17591.41, 17606.67, 17641.54]","[17929, 18501, 17927, 18500, 17928]"
17146383,"[18087.91, 18093.97, 18284.96, 18300.22, 18335.09]","[17929, 18501, 17927, 18500, 17928]"
17709450,"[20120.43, 20126.5, 20317.49, 20332.74, 20367.61]","[17929, 18501, 17927, 18500, 17928]"
14461655,"[20760.86, 20766.92, 20957.91, 20973.17, 21008.04]","[17929, 18501, 17927, 18500, 17928]"
15637102,"[17186.8, 17192.86, 17383.85, 17399.11, 17433.98]","[17929, 18501, 17927, 18500, 17928]"
17727732,"[16451.16, 16457.22, 16648.21, 16663.47, 16698.34]","[17929, 18501, 17927, 18500, 17928]"
17728428,"[17752.19, 17758.26, 17949.25, 17964.5, 17999.37]","[17929, 18501, 17927, 18500, 17928]"
17707140,"[17728.24, 17734.3, 17925.29, 17940.55, 17975.42]","[17929, 18501, 17927, 18500, 17928]"
17712537,"[17637.23, 17643.29, 17834.28, 17849.54, 17884.41]","[17929, 18501, 17927, 18500, 17928]"
17666539,"[16361.8, 16367.87, 16558.86, 16574.11, 16608.98]","[17929, 18501, 17927, 18500, 17928]"
17687371,"[18337.81, 18343.88, 18534.87, 18550.13, 18584.99]","[17929, 18501, 17927, 18500, 17928]"
17688956,"[21000.05, 21006.12, 21197.11, 21212.36, 21247.23]","[17929, 18501, 17927, 18500, 17928]"
17694991,"[21180.42, 21186.48, 21377.47, 21392.73, 21427.6]","[17929, 18501, 17927, 18500, 17928]"
17618897,"[18458.34, 18464.4, 18655.39, 18670.65, 18705.52]","[17929, 18501, 17927, 18500, 17928]"
17632048,"[18492.42, 18498.48, 18689.47, 18704.73, 18739.6]","[17929, 18501, 17927, 18500, 17928]"
17528283,"[16660.77, 16666.83, 16857.82, 16873.08, 16907.95]","[17929, 18501, 17927, 18500, 17928]"
15892827,"[59564.61, 59570.67, 59761.66, 59776.91, 59811.79]","[17929, 18501, 17927, 18500, 17928]"
17694371,"[50811.96, 50818.03, 51009.02, 51024.28, 51059.14]","[17929, 18501, 17927, 18500, 17928]"
17716938,"[57209.75, 57215.82, 57406.81, 57422.06, 57456.93]","[17929, 18501, 17927, 18500, 17928]"
17734306,"[54228.24, 54234.3, 54425.29, 54440.55, 54475.42]","[17929, 18501, 17927, 18500, 17928]"
17735906,"[55512.68, 55518.74, 55709.73, 55724.99, 55759.86]","[17929, 18501, 17927, 18500, 17928]"
17741726,"[55612.55, 55618.61, 55809.61, 55824.86, 55859.73]","[17929, 18501, 17927, 18500, 17928]"
17743958,"[57073.59, 57079.66, 57270.65, 57285.91, 57320.77]","[17929, 18501, 17927, 18500, 17928]"
17743981,"[55251.01, 55257.07, 55448.06, 55463.32, 55498.19]","[17929, 18501, 17927, 18500, 17928]"
17744532,"[54322.04, 54328.11, 54519.09, 54534.35, 54569.22]","[17929, 18501, 17927, 18500, 17928]"
17746513,"[59964.27, 59970.34, 60161.32, 60176.58, 60211.45]","[17929, 18501, 17927, 18500, 17928]"
17746626,"[54815.46, 54821.53, 55012.52, 55027.77, 55062.64]","[17929, 18501, 17927, 18500, 17928]"
17748162,"[54670.43, 54676.49, 54867.48, 54882.73, 54917.61]","[17929, 18501, 17927, 18500, 17928]"
17748245,"[57124.41, 57130.47, 57321.46, 57336.71, 57371.59]","[17929, 18501, 17927, 18500, 17928]"
17750009,"[59622.09, 59628.16, 59819.14, 59834.4, 59869.27]","[17929, 18501, 17927, 18500, 17928]"
17750019,"[59611.49, 59617.56, 59808.55, 59823.8, 59858.67]","[17929, 18501, 17927, 18500, 17928]"
17751365,"[57884.91, 57890.98, 58081.97, 58097.23, 58132.09]","[17929, 18501, 17927, 18500, 17928]"
17751492,"[59755.75, 59761.81, 59952.8, 59968.06, 60002.93]","[17929, 18501, 17927, 18500, 17928]"
17753533,"[56442.99, 56449.05, 56640.04, 56655.3, 56690.17]","[17929, 18501, 17927, 18500, 17928]"
17754366,"[56034.19, 56040.25, 56231.24, 56246.5, 56281.37]","[17929, 18501, 17927, 18500, 17928]"
17466768,"[52760.13, 52766.19, 52957.18, 52972.43, 53007.3]","[17929, 18501, 17927, 18500, 17928]"
17610804,"[60459.05, 60465.12, 60656.11, 60671.37, 60706.23]","[17929, 18501, 17927, 18500, 17928]"
17629959,"[59976.32, 59982.39, 60173.38, 60188.63, 60223.5]","[17929, 18501, 17927, 18500, 17928]"
17658030,"[54221.82, 54227.89, 54418.88, 54434.13, 54469.0]","[17929, 18501, 17927, 18500, 17928]"
17658724,"[54240.39, 54246.46, 54437.45, 54452.7, 54487.57]","[17929, 18501, 17927, 18500, 17928]"
17717976,"[54576.82, 54582.89, 54773.88, 54789.14, 54824.0]","[17929, 18501, 17927, 18500, 17928]"
17720355,"[55290.25, 55296.32, 55487.31, 55502.57, 55537.43]","[17929, 18501, 17927, 18500, 17928]"
17720660,"[52500.63, 52506.69, 52697.68, 52712.94, 52747.8]","[17929, 18501, 17927, 18500, 17928]"
17729998,"[51740.03, 51746.09, 51937.08, 51952.34, 51987.21]","[17929, 18501, 17927, 18500, 17928]"
17731796,"[55367.69, 55373.75, 55564.74, 55580.0, 55614.87]","[17929, 18501, 17927, 18500, 17928]"
17732677,"[52760.13, 52766.19, 52957.18, 52972.43, 53007.3]","[17929, 18501, 17927, 18500, 17928]"
17734921,"[59492.45, 59498.52, 59689.51, 59704.76, 59739.63]","[17929, 18501, 17927, 18500, 17928]"
17736568,"[57575.48, 57581.54, 57772.53, 57787.79, 57822.66]","[17929, 18501, 17927, 18500, 17928]"
17737944,"[59816.25, 59822.31, 60013.3, 60028.56, 60063.43]","[17929, 18501, 17927, 18500, 17928]"
17738393,"[56567.28, 56573.35, 56764.34, 56779.59, 56814.46]","[17929, 18501, 17927, 18500, 17928]"
17738955,"[54499.5, 54505.56, 54696.55, 54711.8, 54746.68]","[17929, 18501, 17927, 18500, 17928]"
17741854,"[54576.82, 54582.89, 54773.88, 54789.14, 54824.0]","[17929, 18501, 17927, 18500, 17928]"
17743699,"[59909.95, 59916.01, 60107.0, 60122.26, 60157.13]","[17929, 18501, 17927, 18500, 17928]"
17263242,"[57338.37, 57344.43, 57535.42, 57550.68, 57585.55]","[17929, 18501, 17927, 18500, 17928]"
17644614,"[59490.37, 59496.44, 59687.43, 59702.68, 59737.55]","[17929, 18501, 17927, 18500, 17928]"
17652127,"[59176.07, 59182.13, 59373.13, 59388.38, 59423.25]","[17929, 18501, 17927, 18500, 17928]"
17655869,"[52059.68, 52065.75, 52256.73, 52271.99, 52306.86]","[17929, 18501, 17927, 18500, 17928]"
16381043,"[130056.78, 130062.84, 130253.84, 130269.09, 130303.96]","[17929, 18501, 17927, 18500, 17928]"
17753390,"[31665.18, 31671.25, 31862.24, 31877.49, 31912.36]","[17929, 18501, 17927, 18500, 17928]"
17665846,"[36163.72, 36169.79, 36360.78, 36376.04, 36410.9]","[17929, 18501, 17927, 18500, 17928]"
17720678,"[35046.78, 35052.84, 35243.83, 35259.09, 35293.95]","[17929, 18501, 17927, 18500, 17928]"
17721623,"[35332.19, 35338.25, 35529.24, 35544.5, 35579.37]","[17929, 18501, 17927, 18500, 17928]"
17696098,"[35783.74, 35789.8, 35980.79, 35996.05, 36030.92]","[17929, 18501, 17927, 18500, 17928]"
17441343,"[216460.33, 216466.39, 216657.39, 216672.64, 216707.52]","[17929, 18501, 17927, 18500, 17928]"
12144253,"[14000.28, 14006.34, 14197.33, 14212.59, 14247.46]","[17929, 18501, 17927, 18500, 17928]"
15086825,"[14313.94, 14320.01, 14511.0, 14526.25, 14561.12]","[17929, 18501, 17927, 18500, 17928]"
15663021,"[14006.35, 14012.42, 14203.41, 14218.67, 14253.53]","[17929, 18501, 17927, 18500, 17928]"
15866333,"[14154.93, 14160.99, 14351.98, 14367.24, 14402.11]","[17929, 18501, 17927, 18500, 17928]"
15973970,"[13978.55, 13984.62, 14175.61, 14190.86, 14225.73]","[17929, 18501, 17927, 18500, 17928]"
16571883,"[13940.17, 13946.23, 14137.22, 14152.48, 14187.35]","[17929, 18501, 17927, 18500, 17928]"
17154297,"[12956.55, 12962.62, 13153.61, 13168.86, 13203.73]","[17929, 18501, 17927, 18500, 17928]"
17700975,"[14213.63, 14219.69, 14410.68, 14425.94, 14460.81]","[17929, 18501, 17927, 18500, 17928]"
17735506,"[14073.33, 14079.39, 14270.38, 14285.64, 14320.51]","[17929, 18501, 17927, 18500, 17928]"
17743677,"[13809.2, 13815.26, 14006.25, 14021.51, 14056.38]","[17929, 18501, 17927, 18500, 17928]"
17744367,"[13001.76, 13007.82, 13198.81, 13214.07, 13248.94]","[17929, 18501, 17927, 18500, 17928]"
17053994,"[14289.24, 14295.3, 14486.29, 14501.55, 14536.42]","[17929, 18501, 17927, 18500, 17928]"
17679244,"[21950.89, 21956.95, 22147.94, 22163.2, 22198.07]","[17929, 18501, 17927, 18500, 17928]"
17479079,"[21889.3, 21895.36, 22086.35, 22101.61, 22136.48]","[17929, 18501, 17927, 18500, 17928]"
17479080,"[21889.3, 21895.36, 22086.35, 22101.61, 22136.48]","[17929, 18501, 17927, 18500, 17928]"
17727994,"[21468.07, 21474.13, 21665.12, 21680.38, 21715.25]","[17929, 18501, 17927, 18500, 17928]"
