rental_id,top_distances,top_school_ids
16768045,"[459.48, 1954.7, 2361.83, 2404.8, 2842.44]","[7842, 253, 477, 1912, 1033]"
17640968,"[334.66, 1829.88, 2233.44, 2276.41, 2717.62]","[7842, 253, 477, 1912, 1033]"
17695313,"[645.32, 2067.33, 2110.3, 2140.54, 3028.29]","[7842, 477, 1912, 253, 1033]"
17707111,"[334.66, 1829.88, 2233.44, 2276.41, 2717.62]","[7842, 253, 477, 1912, 1033]"
17710324,"[405.56, 1990.18, 2478.52, 2521.49, 2877.92]","[7842, 253, 477, 1912, 1033]"
15103892,"[611.23, 2101.42, 2106.45, 2144.39, 2994.2]","[7842, 477, 253, 1912, 1033]"
15264449,"[408.5, 1993.12, 2481.46, 2524.43, 2880.86]","[7842, 253, 477, 1912, 1033]"
15449827,"[611.23, 2101.42, 2106.45, 2144.39, 2994.2]","[7842, 477, 253, 1912, 1033]"
17029822,"[639.01, 2073.65, 2116.62, 2134.23, 3021.97]","[7842, 477, 1912, 253, 1033]"
17515072,"[340.67, 1835.89, 2239.46, 2282.43, 2723.64]","[7842, 253, 477, 1912, 1033]"
17649737,"[604.84, 2100.06, 2107.81, 2150.78, 2987.81]","[7842, 253, 477, 1912, 1033]"
17670272,"[459.48, 1954.7, 2361.83, 2404.8, 2842.44]","[7842, 253, 477, 1912, 1033]"
17739960,"[2267.04, 2292.72, 2600.34, 3173.1, 3318.83]","[477, 2374, 7947, 4025, 1033]"
17746750,"[2207.29, 2232.98, 2540.59, 3113.36, 3259.08]","[477, 2374, 7947, 4025, 1033]"
17749103,"[1369.5, 2640.54, 2919.48, 3316.71, 4342.82]","[477, 7947, 4025, 2374, 1033]"
17714403,"[917.2, 1052.58, 1999.13, 3213.11, 3256.08]","[253, 7842, 1146, 477, 1912]"
17750952,"[654.75, 1233.66, 1596.53, 3394.18, 3437.15]","[253, 7842, 1146, 477, 1912]"
17512168,"[767.63, 1333.89, 1786.9, 3384.65, 3494.41]","[253, 7842, 1146, 1912, 477]"
17640742,"[588.46, 1402.09, 2484.01, 2748.98, 2791.95]","[7842, 253, 1146, 477, 1912]"
17645411,"[627.8, 1359.67, 1813.94, 3520.19, 3563.16]","[253, 7842, 1146, 477, 1912]"
17704473,"[357.99, 1853.21, 2256.77, 2299.74, 2935.13]","[7842, 253, 477, 1912, 1146]"
17720267,"[777.89, 1270.01, 2495.6, 2938.41, 3070.73]","[7842, 253, 1146, 477, 1912]"
17729312,"[757.65, 1145.07, 1839.57, 3305.59, 3348.56]","[253, 7842, 1146, 477, 1912]"
17742495,"[767.63, 1333.89, 1786.9, 3384.65, 3494.41]","[253, 7842, 1146, 1912, 477]"
17744264,"[962.81, 1264.86, 1945.91, 3152.67, 3617.79]","[253, 7842, 1146, 1912, 477]"
17747418,"[917.2, 1052.58, 1999.13, 3213.11, 3256.08]","[253, 7842, 1146, 477, 1912]"
17748290,"[962.81, 1264.86, 1945.91, 3152.67, 3617.79]","[253, 7842, 1146, 1912, 477]"
17735188,"[259.72, 1214.94, 2085.29, 3375.46, 3418.43]","[253, 7842, 1146, 477, 1912]"
17742225,"[320.15, 1625.66, 2626.89, 2669.86, 2707.58]","[7842, 253, 477, 1912, 1146]"
17744899,"[721.54, 1515.96, 2547.11, 3676.48, 3719.45]","[253, 7842, 1146, 477, 1912]"
14378239,"[263.03, 1517.81, 2569.77, 2599.73, 2612.74]","[7842, 253, 477, 1146, 1912]"
16722426,"[433.96, 1582.15, 2259.54, 3742.67, 3785.64]","[253, 7842, 1146, 477, 1912]"
17617585,"[731.64, 980.86, 2327.99, 3141.38, 3184.35]","[253, 7842, 1146, 477, 1912]"
17699829,"[627.8, 1359.67, 1813.94, 3520.19, 3563.16]","[253, 7842, 1146, 477, 1912]"
17716262,"[801.39, 1151.47, 2626.96, 3311.99, 3354.96]","[253, 7842, 1146, 477, 1912]"
17730703,"[382.44, 1530.62, 2208.01, 3691.14, 3734.11]","[253, 7842, 1146, 477, 1912]"
17696795,"[719.75, 1028.46, 1801.67, 3188.98, 3231.95]","[253, 7842, 1146, 477, 1912]"
17701613,"[262.41, 1517.18, 2569.15, 2599.1, 2612.12]","[7842, 253, 477, 1146, 1912]"
17708666,"[663.24, 1242.15, 1675.75, 3402.68, 3445.65]","[253, 7842, 1146, 477, 1912]"
16952420,"[1145.37, 1268.21, 2080.29, 2816.65, 3281.77]","[7842, 253, 1146, 1912, 477]"
17606332,"[331.75, 1637.27, 2638.5, 2681.47, 2719.19]","[7842, 253, 477, 1912, 1146]"
17302469,"[163.19, 1658.41, 2323.71, 2366.68, 2740.33]","[7842, 253, 477, 1912, 1146]"
17526437,"[664.97, 1089.4, 2490.55, 3249.92, 3292.89]","[253, 7842, 1146, 477, 1912]"
17527333,"[801.39, 1151.47, 2626.96, 3311.99, 3354.96]","[253, 7842, 1146, 477, 1912]"
17564516,"[801.39, 1151.47, 2626.96, 3311.99, 3354.96]","[253, 7842, 1146, 477, 1912]"
17573922,"[801.39, 1151.47, 2626.96, 3311.99, 3354.96]","[253, 7842, 1146, 477, 1912]"
17593461,"[235.45, 1540.97, 2542.2, 2585.17, 2622.89]","[7842, 253, 477, 1912, 1146]"
17693684,"[1070.65, 1555.36, 1649.56, 3488.05, 3810.08]","[253, 1146, 7842, 4160, 477]"
8431360,"[1098.34, 1114.59, 1731.81, 3371.32, 4133.36]","[1146, 253, 7842, 4160, 477]"
11777326,"[1301.31, 1317.56, 1790.13, 3168.35, 3930.39]","[1146, 253, 7842, 4160, 477]"
11850097,"[1297.94, 1314.2, 1786.76, 3171.71, 3933.75]","[1146, 253, 7842, 4160, 477]"
8548283,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
11970124,"[1297.94, 1314.2, 1786.76, 3171.71, 3933.75]","[1146, 253, 7842, 4160, 477]"
8548305,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8581639,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8751330,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
11777463,"[1297.94, 1314.2, 1786.76, 3171.71, 3933.75]","[1146, 253, 7842, 4160, 477]"
15442473,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8550594,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8574547,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8639764,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8639795,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
8648092,"[1122.44, 1138.7, 1707.75, 3372.6, 4134.64]","[1146, 253, 7842, 4160, 477]"
8991076,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
9344120,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
9383365,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
9443851,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
9444008,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
11777537,"[1298.42, 1314.68, 1787.25, 3171.23, 3933.27]","[1146, 253, 7842, 4160, 477]"
11791793,"[1297.94, 1314.2, 1786.76, 3171.71, 3933.75]","[1146, 253, 7842, 4160, 477]"
13705047,"[1120.95, 1137.21, 1709.24, 3371.11, 4133.15]","[1146, 253, 7842, 4160, 477]"
17736911,"[1370.85, 1753.56, 1891.93, 3201.44, 3666.55]","[7842, 2374, 253, 1912, 477]"
17715315,"[2227.01, 2432.66, 2609.7, 2692.13, 2748.07]","[1912, 7842, 2374, 477, 253]"
17710574,"[1644.46, 1655.57, 2120.52, 2782.64, 292472.03]","[1466, 2832, 1146, 478, 253]"
17382247,"[1794.71, 2102.38, 2752.15, 3131.16, 292622.28]","[1466, 1146, 478, 3890, 253]"
17612163,"[1624.45, 1873.94, 2353.45, 2786.85, 294312.56]","[1466, 1146, 2832, 478, 3988]"
17731610,"[1395.33, 1809.99, 2481.58, 3131.35, 292885.38]","[2832, 1912, 1146, 478, 253]"
17740617,"[1155.22, 1455.23, 2841.34, 2930.4, 292947.66]","[2832, 1912, 1146, 478, 253]"
17748851,"[1063.08, 1533.58, 2919.69, 3081.75, 293026.0]","[2832, 1912, 1146, 478, 253]"
17679473,"[1873.04, 2388.41, 3038.18, 3584.76, 292948.44]","[1912, 1146, 478, 7842, 253]"
17745150,"[1729.3, 2666.27, 2668.3, 3755.58, 293119.25]","[1912, 478, 1146, 7842, 253]"
17720299,"[1289.72, 2222.87, 2785.73, 2981.16, 293977.81]","[1466, 2832, 5278, 478, 3988]"
17738742,"[1198.64, 2782.32, 3387.09, 3582.52, 293886.75]","[1466, 2832, 5278, 478, 3988]"
17740019,"[1578.32, 2678.87, 3354.64, 3550.07, 294266.44]","[1466, 2832, 5278, 478, 3988]"
17741785,"[1635.94, 2736.48, 3297.02, 3492.45, 292923.88]","[1466, 2832, 5278, 478, 3988]"
17742198,"[1635.94, 2736.48, 3297.02, 3492.45, 292923.88]","[1466, 2832, 5278, 478, 3988]"
17753040,"[1159.04, 2259.59, 3040.66, 3236.09, 293847.16]","[1466, 2832, 5278, 478, 3988]"
17738878,"[823.89, 2343.18, 3250.51, 3445.94, 293512.0]","[1466, 2832, 5278, 478, 3988]"
17747049,"[1235.42, 2019.14, 3286.02, 3481.44, 293923.53]","[1466, 2832, 5278, 478, 3988]"
16898119,"[1103.39, 2221.51, 3414.52, 3609.95, 293791.5]","[1466, 2832, 5278, 478, 3988]"
17708638,"[794.67, 2314.62, 3501.82, 3697.25, 293482.78]","[1466, 2832, 5278, 478, 3988]"
16620856,"[2628.12, 5198.22, 5393.65, 291323.69, 293280.34]","[2832, 5278, 478, 3659, 1527]"
17144326,"[887.48, 1260.15, 3437.12, 4459.27, 292716.44]","[2832, 1912, 5278, 478, 253]"
17746547,"[1007.75, 1143.3, 3557.38, 4787.51, 292599.59]","[2832, 1912, 5278, 478, 253]"
17723471,"[871.54, 1332.0, 3421.17, 3975.04, 292788.28]","[2832, 1912, 5278, 478, 253]"
17725646,"[1078.94, 1451.22, 2850.59, 3879.15, 292907.53]","[2832, 1912, 5278, 478, 253]"
17736059,"[961.46, 1457.21, 2725.34, 3341.66, 292913.5]","[2832, 1912, 5278, 478, 253]"
17746746,"[967.2, 1587.47, 3033.16, 3228.59, 292539.56]","[1912, 2832, 5278, 478, 253]"
17750026,"[1137.4, 1413.85, 2572.7, 3454.19, 292593.69]","[1912, 2832, 5278, 478, 253]"
17738858,"[1030.1, 1511.95, 4061.58, 4902.18, 294034.16]","[1912, 2832, 5278, 478, 3988]"
17748777,"[1173.29, 1489.54, 3075.37, 3956.86, 294490.13]","[1912, 2832, 5278, 478, 3988]"
17751540,"[1077.34, 1250.04, 3799.68, 4721.56, 294394.16]","[1912, 2832, 5278, 478, 3988]"
15646485,"[730.16, 1847.87, 4537.31, 4732.74, 293755.72]","[1912, 2832, 5278, 478, 4788]"
16031415,"[2261.39, 4323.58, 4519.01, 293302.41, 293323.94]","[2832, 5278, 478, 3988, 4788]"
17744131,"[3089.16, 4397.83, 4593.26, 292597.78, 292619.28]","[2832, 5278, 478, 3988, 4788]"
17753900,"[3064.02, 4327.66, 4523.09, 292583.19, 292604.69]","[2832, 5278, 478, 3988, 4788]"
16171873,"[3089.16, 4397.83, 4593.26, 292597.78, 292619.28]","[2832, 5278, 478, 3988, 4788]"
17232866,"[4682.51, 292915.94, 292955.06, 294827.31, 295198.91]","[5273, 486, 8818, 4697, 1122]"
17686324,"[3531.08, 291764.5, 291803.63, 293675.88, 294047.5]","[5273, 486, 8818, 4697, 1122]"
17687609,"[1993.44, 290887.91, 290927.03, 292799.28, 293170.91]","[5273, 486, 8818, 4697, 1122]"
17690514,"[3146.28, 291379.69, 291418.81, 293291.06, 293662.69]","[5273, 486, 8818, 4697, 1122]"
17707882,"[3783.7, 292017.13, 292056.25, 293928.5, 294300.09]","[5273, 486, 8818, 4697, 1122]"
17709348,"[3553.4, 293145.06, 293184.19, 295056.44, 295428.06]","[5273, 486, 8818, 4697, 1122]"
17709975,"[3633.94, 291867.34, 291906.47, 293778.72, 294150.34]","[5273, 486, 8818, 4697, 1122]"
17712152,"[3840.82, 292074.22, 292113.34, 293985.63, 294357.22]","[5273, 486, 8818, 4697, 1122]"
17721130,"[3020.85, 291003.06, 291042.19, 292914.44, 293286.06]","[5273, 486, 8818, 4697, 1122]"
17732511,"[2083.2, 291413.56, 291452.69, 293324.97, 293696.56]","[5273, 486, 8818, 4697, 1122]"
17748958,"[4742.62, 292976.03, 293015.16, 294887.41, 295259.03]","[5273, 486, 8818, 4697, 1122]"
17754380,"[3871.38, 289391.72, 289430.84, 291303.09, 291674.72]","[5273, 486, 8818, 4697, 1122]"
17559978,"[3931.94, 292165.34, 292204.47, 294076.75, 294448.34]","[5273, 486, 8818, 4697, 1122]"
17645154,"[4126.81, 292360.22, 292399.34, 294271.59, 294643.22]","[5273, 486, 8818, 4697, 1122]"
17695059,"[288995.0, 289034.13, 290772.59, 290906.38, 291278.0]","[486, 8818, 5548, 4697, 1122]"
17731910,"[289100.0, 289139.13, 290877.59, 291011.38, 291383.0]","[486, 8818, 5548, 4697, 1122]"
17202654,"[1943.34, 267822.22, 268048.47, 322712.28, 322875.31]","[5548, 1122, 1767, 486, 4697]"
17733680,"[2163.91, 268320.41, 268546.66, 323210.5, 323373.53]","[5548, 1122, 1767, 486, 4697]"
17749081,"[990.81, 1730.75, 270002.69, 270306.34, 324892.75]","[5548, 5273, 1122, 8818, 486]"
16878242,"[1114.93, 2639.13, 270210.88, 270437.13, 325100.94]","[5548, 5273, 1122, 1767, 486]"
17737379,"[1399.16, 2916.31, 270495.09, 270721.34, 325385.19]","[5548, 5273, 1122, 1767, 486]"
17737382,"[1399.16, 2916.31, 270495.09, 270721.34, 325385.19]","[5548, 5273, 1122, 1767, 486]"
17626205,"[3477.87, 5226.52, 271627.03, 271853.28, 326517.09]","[5548, 5273, 1122, 1767, 486]"
17116495,"[175436.86, 177770.23, 268826.84, 270680.41, 270895.38]","[496, 8864, 1622, 117, 495]"
17729458,"[915.19, 176543.02, 176978.14, 183882.38, 273715.84]","[4775, 496, 4064, 5247, 495]"
17743657,"[1044.09, 176577.86, 177012.98, 183917.2, 273024.5]","[4775, 496, 4064, 5247, 495]"
17744496,"[2140.11, 177673.88, 178109.0, 185013.23, 272506.38]","[4775, 496, 4064, 5247, 495]"
17730274,"[20235.57, 177873.86, 268930.47, 270784.03, 270999.0]","[2028, 8864, 1622, 117, 495]"
16804827,"[1806.77, 20834.49, 178472.78, 269529.38, 271597.94]","[4775, 2028, 8864, 1622, 495]"
17732177,"[11047.06, 30285.58, 187923.88, 278980.47, 281049.03]","[4775, 2028, 8864, 1622, 495]"
16381043,"[21172.92, 22025.56, 159913.97, 162247.34, 279587.78]","[723, 1642, 496, 8864, 117]"
17748371,"[2846.63, 174628.56, 175063.69, 176961.94, 269872.09]","[4775, 496, 4064, 8864, 117]"
17748374,"[804.1, 1408.09, 176166.88, 326301.66, 327071.44]","[1183, 836, 2950, 1431, 500]"
17752377,"[902.03, 1506.02, 175771.89, 325906.69, 326676.44]","[1183, 836, 2950, 1431, 500]"
17648245,"[1839.81, 2505.34, 163639.44, 175266.03, 326170.59]","[4955, 836, 4754, 2950, 500]"
17751536,"[1295.65, 1473.64, 1899.64, 175512.28, 326416.84]","[1183, 4955, 836, 2950, 500]"
17715344,"[2003.59, 2181.58, 2607.58, 176263.97, 327168.53]","[1183, 4955, 836, 2950, 500]"
17751166,"[1393.16, 1619.74, 1883.24, 175272.52, 326177.06]","[4955, 1183, 836, 2950, 500]"
17742883,"[1430.64, 1462.0, 2065.99, 175580.31, 326484.88]","[4955, 1183, 836, 2950, 500]"
17707091,"[1417.62, 1788.06, 174619.42, 178216.28, 325523.97]","[836, 1183, 2950, 8030, 500]"
17726180,"[1272.05, 1751.74, 175421.59, 179018.45, 326326.16]","[836, 1183, 2950, 8030, 500]"
17715415,"[1536.3, 2015.99, 175555.64, 179152.5, 326460.19]","[836, 1183, 2950, 8030, 500]"
17750131,"[1456.85, 175023.45, 178305.27, 178620.33, 325928.0]","[836, 2950, 1213, 8030, 500]"
17753458,"[1543.31, 174890.45, 178172.27, 178487.33, 325795.0]","[836, 2950, 1213, 8030, 500]"
17665436,"[509.52, 1192.09, 175918.7, 179200.52, 326823.25]","[836, 1183, 2950, 1213, 500]"
17679793,"[1661.57, 1853.34, 175085.08, 178366.89, 325989.63]","[836, 1183, 2950, 1213, 500]"
17698599,"[751.64, 1434.21, 176393.09, 179674.91, 327297.66]","[836, 1183, 2950, 1213, 500]"
17709686,"[1661.57, 1853.34, 175085.08, 178366.89, 325989.63]","[836, 1183, 2950, 1213, 500]"
17718201,"[1512.99, 1704.76, 175084.06, 178365.88, 325988.63]","[836, 1183, 2950, 1213, 500]"
17730709,"[1118.64, 1367.24, 175077.81, 178359.63, 325982.38]","[836, 1183, 2950, 1213, 500]"
17733729,"[1406.79, 1437.98, 175365.97, 178647.78, 326270.53]","[836, 1183, 2950, 1213, 500]"
17737128,"[1437.07, 1807.51, 174904.75, 178186.56, 325809.31]","[836, 1183, 2950, 1213, 500]"
17739512,"[859.07, 1541.64, 175875.48, 179157.3, 326780.03]","[836, 1183, 2950, 1213, 500]"
17732740,"[1093.32, 175854.64, 179136.45, 325989.44, 326759.19]","[1183, 2950, 1213, 1431, 500]"
17743904,"[2472.88, 2628.19, 4159.57, 40042.31, 209777.98]","[1213, 1183, 500, 1431, 8030]"
17714732,"[1798.33, 2270.02, 2350.68, 281062.47, 281127.06]","[4754, 500, 1505, 2950, 84]"
17745791,"[1605.11, 2157.46, 2275.37, 280869.25, 280933.84]","[4754, 1505, 500, 2950, 84]"
17666911,"[2255.59, 2688.73, 3104.01, 208307.16, 280399.22]","[4754, 500, 1505, 8030, 84]"
17725262,"[3020.48, 208638.91, 210737.13, 280666.41, 280731.0]","[500, 8030, 1554, 2950, 84]"
17751037,"[3047.69, 208918.47, 211016.7, 275919.88, 275984.47]","[500, 8030, 1554, 2950, 84]"
17699375,"[1650.88, 3337.56, 208955.98, 211054.2, 280983.47]","[1213, 500, 8030, 1554, 2950]"
17564785,"[2308.3, 3994.99, 40043.14, 209613.41, 211711.64]","[1213, 500, 3899, 8030, 1554]"
17738696,"[1738.92, 3425.61, 40493.48, 209183.09, 211281.31]","[1213, 500, 3899, 8030, 1554]"
17752613,"[1859.52, 3546.2, 39744.63, 209164.63, 211262.86]","[1213, 500, 3899, 8030, 1554]"
17728801,"[1497.22, 3183.9, 208802.33, 280829.81, 280894.41]","[1213, 500, 8030, 2950, 84]"
16661373,"[2749.93, 2905.23, 4436.61, 210055.03, 282082.53]","[1213, 1183, 500, 8030, 2950]"
17724120,"[258194.06, 258709.7, 292231.56, 303416.13, 323366.78]","[5488, 501, 5239, 1665, 5040]"
17743427,"[2186.27, 258470.13, 274690.97, 291991.97, 323127.19]","[8804, 501, 2033, 5239, 5040]"
17748731,"[2082.65, 25088.46, 222323.36, 256450.69, 258032.03]","[4657, 4742, 1964, 515, 5153]"
17720007,"[2646.27, 24481.03, 222886.98, 257014.3, 258595.66]","[4657, 4742, 1964, 515, 5153]"
15411948,"[2351.23, 24831.74, 222591.94, 256719.27, 258300.63]","[4657, 4742, 1964, 515, 5153]"
17728537,"[25873.38, 221562.13, 224517.16, 258644.48, 260225.84]","[4742, 7876, 1964, 515, 5153]"
17714046,"[25762.05, 221450.8, 224405.83, 258533.16, 260114.5]","[4742, 7876, 1964, 515, 5153]"
17642551,"[25762.05, 221450.8, 224405.83, 258533.16, 260114.5]","[4742, 7876, 1964, 515, 5153]"
17652073,"[25762.05, 221450.8, 224405.83, 258533.16, 260114.5]","[4742, 7876, 1964, 515, 5153]"
17663144,"[25762.05, 221450.8, 224405.83, 258533.16, 260114.5]","[4742, 7876, 1964, 515, 5153]"
17661152,"[247196.97, 249095.22, 284201.31, 459526.28, 461295.31]","[3067, 2134, 525, 1938, 8190]"
17692228,"[258236.0, 293342.09, 468667.06, 470436.09, 471930.59]","[2134, 525, 1938, 8190, 4689]"
17731626,"[256510.42, 291616.53, 466941.47, 468710.5, 470205.0]","[2134, 525, 1938, 8190, 4689]"
17738115,"[256697.61, 291803.72, 467128.66, 468897.72, 470392.22]","[2134, 525, 1938, 8190, 4689]"
15805620,"[277388.28, 321381.25, 433918.59, 467410.47, 468092.41]","[8811, 1693, 4773, 1743, 539]"
16976702,"[277686.22, 321679.16, 434216.53, 467708.38, 468390.34]","[8811, 1693, 4773, 1743, 539]"
17725735,"[277462.09, 321455.03, 433992.41, 467484.25, 468166.22]","[8811, 1693, 4773, 1743, 539]"
17733701,"[278428.88, 322421.84, 434959.19, 468451.06, 469133.0]","[8811, 1693, 4773, 1743, 539]"
17742125,"[279258.72, 323251.69, 435789.03, 469280.91, 469962.84]","[8811, 1693, 4773, 1743, 539]"
17607593,"[278762.59, 322755.53, 435292.91, 468784.75, 469466.72]","[8811, 1693, 4773, 1743, 539]"
17663462,"[278084.03, 322077.0, 434614.34, 468106.19, 468788.16]","[8811, 1693, 4773, 1743, 539]"
17738056,"[279883.66, 281674.56, 323876.63, 469905.84, 470587.78]","[8811, 1904, 1693, 1743, 539]"
16472761,"[277028.72, 278819.59, 321021.66, 433559.03, 467732.84]","[8811, 1904, 1693, 4773, 539]"
17708496,"[278019.25, 279810.13, 322012.19, 434549.56, 468723.38]","[8811, 1904, 1693, 4773, 539]"
17718294,"[278010.47, 279801.34, 322003.44, 434540.78, 468714.59]","[8811, 1904, 1693, 4773, 539]"
17721748,"[277337.72, 279128.59, 321330.66, 433868.03, 468041.84]","[8811, 1904, 1693, 4773, 539]"
17752375,"[180531.36, 181599.2, 200726.86, 211189.28, 214235.86]","[1693, 8811, 1904, 5277, 539]"
17738956,"[182524.86, 183592.7, 202720.36, 213182.78, 216229.36]","[1693, 8811, 1904, 5277, 539]"
17738967,"[182612.89, 183680.73, 202808.39, 213270.81, 216317.39]","[1693, 8811, 1904, 5277, 539]"
17739160,"[182543.47, 183611.31, 202738.97, 213201.39, 216247.97]","[1693, 8811, 1904, 5277, 539]"
17741390,"[182581.66, 183649.5, 202777.16, 213239.58, 216286.16]","[1693, 8811, 1904, 5277, 539]"
17741666,"[180364.42, 181432.27, 200559.91, 211022.33, 214068.91]","[1693, 8811, 1904, 5277, 539]"
17555945,"[3601.46, 7825.12, 8750.74, 13925.3, 16183.88]","[548, 3345, 8250, 1146, 1963]"
17612820,"[2238.3, 10234.37, 21046.11, 199136.84, 203928.7]","[8250, 548, 1963, 1645, 5280]"
17613073,"[2157.4, 10390.68, 21202.43, 199293.17, 204085.02]","[8250, 548, 1963, 1645, 5280]"
17624734,"[2222.33, 8844.42, 19656.16, 197746.89, 202538.75]","[8250, 548, 1963, 1645, 5280]"
17727950,"[1917.89, 9112.07, 19923.81, 198014.55, 202806.41]","[8250, 548, 1963, 1645, 5280]"
17746201,"[1481.73, 9934.63, 20746.37, 198837.11, 203628.97]","[8250, 548, 1963, 1645, 5280]"
17746649,"[1756.15, 9160.52, 19972.27, 198063.0, 202854.86]","[8250, 548, 1963, 1645, 5280]"
17753806,"[2409.33, 10642.61, 21454.35, 199545.09, 204336.94]","[8250, 548, 1963, 1645, 5280]"
15801472,"[4292.35, 15140.74, 25952.48, 204043.22, 208835.06]","[8250, 548, 1963, 1645, 5280]"
17700941,"[4146.76, 14995.14, 25806.88, 203897.63, 208689.48]","[8250, 548, 1963, 1645, 5280]"
17731802,"[2299.36, 13147.74, 23959.48, 202050.22, 206842.08]","[8250, 548, 1963, 1645, 5280]"
17745199,"[854.74, 11696.51, 22508.25, 200598.98, 205390.84]","[8250, 548, 1963, 1645, 5280]"
17749259,"[1604.2, 12446.99, 23258.73, 201349.47, 206141.33]","[8250, 548, 1963, 1645, 5280]"
17749470,"[4589.04, 15437.42, 26249.16, 204339.91, 209131.75]","[8250, 548, 1963, 1645, 5280]"
17717507,"[3571.74, 12424.69, 23236.43, 201327.17, 206119.02]","[8250, 548, 1963, 1645, 5280]"
17719472,"[3373.12, 11988.71, 22800.45, 200891.19, 205683.05]","[8250, 548, 1963, 1645, 5280]"
17728050,"[2700.17, 11574.92, 22386.66, 200477.41, 205269.25]","[8250, 548, 1963, 1645, 5280]"
17735922,"[2717.94, 10621.01, 21432.75, 199523.5, 204315.34]","[8250, 548, 1963, 1645, 5280]"
17749104,"[2730.11, 10796.73, 21608.47, 199699.2, 204491.06]","[8250, 548, 1963, 1645, 5280]"
17235167,"[30661.96, 38005.15, 219470.89, 219564.44, 224356.3]","[548, 866, 2455, 1645, 5280]"
16498515,"[26504.13, 33847.32, 215313.06, 215406.61, 220198.47]","[548, 866, 2455, 1645, 5280]"
16743997,"[22015.15, 29358.33, 210824.08, 210917.63, 215709.48]","[548, 866, 2455, 1645, 5280]"
17125043,"[21515.21, 28858.4, 210324.14, 210417.69, 215209.55]","[548, 866, 2455, 1645, 5280]"
17675829,"[20296.28, 27639.47, 209105.22, 209198.77, 213990.61]","[548, 866, 2455, 1645, 5280]"
17680181,"[21459.76, 28802.95, 210268.69, 210362.23, 215154.09]","[548, 866, 2455, 1645, 5280]"
17710325,"[20997.75, 28340.94, 209806.69, 209900.23, 214692.09]","[548, 866, 2455, 1645, 5280]"
17724202,"[20991.0, 28334.19, 209799.94, 209893.48, 214685.33]","[548, 866, 2455, 1645, 5280]"
17727939,"[20378.76, 27721.94, 209187.69, 209281.23, 214073.09]","[548, 866, 2455, 1645, 5280]"
17736966,"[20126.83, 27470.01, 208935.77, 209029.31, 213821.16]","[548, 866, 2455, 1645, 5280]"
17739134,"[25756.49, 33099.67, 214565.42, 214658.97, 219450.83]","[548, 866, 2455, 1645, 5280]"
17742540,"[21661.32, 29004.51, 210470.25, 210563.8, 215355.66]","[548, 866, 2455, 1645, 5280]"
15651933,"[1339.0, 1873.74, 4114.98, 21145.07, 182850.81]","[1492, 549, 2143, 550, 8022]"
17705747,"[1177.95, 1909.93, 4030.55, 21060.64, 182887.02]","[1492, 549, 2143, 550, 8022]"
15058005,"[1504.45, 2049.15, 3765.9, 19497.25, 182399.52]","[1470, 549, 2143, 2061, 8022]"
17683936,"[1118.49, 2399.63, 3228.88, 18960.22, 182771.33]","[1470, 549, 2143, 2061, 8022]"
17745272,"[1355.74, 3048.47, 3109.39, 18840.74, 183415.7]","[1470, 549, 2143, 2061, 8022]"
17729550,"[1525.79, 4234.39, 4844.07, 15010.21, 186375.13]","[2143, 549, 7855, 1489, 4398]"
17732950,"[1691.77, 4400.36, 5010.05, 15176.19, 186541.11]","[2143, 549, 7855, 1489, 4398]"
17741025,"[1451.68, 4655.2, 5264.88, 15157.01, 186795.94]","[2143, 549, 7855, 1489, 4398]"
17741478,"[1692.14, 4216.33, 4826.02, 15705.98, 180823.67]","[2143, 549, 7855, 1489, 4398]"
17749444,"[1398.47, 4248.55, 4858.24, 15412.32, 181202.97]","[2143, 549, 7855, 1489, 4398]"
17753976,"[1269.84, 4608.29, 5217.98, 14874.37, 181074.34]","[2143, 549, 7855, 1489, 4398]"
17688146,"[2830.33, 2952.28, 3521.74, 17745.82, 183881.91]","[2143, 549, 7855, 1489, 8022]"
